Invoice_Id,Branch,City,Customer_Type,Gender,Product_Line,Unit_Price,Quantity,Tax_5%,Sales,Date,Payment,Cogs,Gross_Income,Rating,Year,Month,Day,Satisfied
151-16-1484,Alex,Yangon,Member,Male,Electronic accessories,32.25,4,6.45,135.45,2019-02-13,Ewallet,129.0,6.45,6.5,2019,2,13,Not Satisfied
139-52-2867,Giza,Naypyitaw,Normal,Female,Fashion accessories,22.51,7,7.8785,165.4485,2019-02-13,Credit Card,157.57,7.8785,4.8,2019,2,13,Not Satisfied
339-18-7061,Giza,Naypyitaw,Member,Female,Fashion accessories,92.98,2,9.298,195.258,2019-02-13,Credit Card,185.96,9.298,8.0,2019,2,13,Satisfied
388-76-2555,Cairo,Mandalay,Normal,Male,Sports and travel,54.795,6,4.107,86.247,2019-02-13,Cash,82.14,4.107,6.3,2019,2,13,Not Satisfied
549-23-9016,Giza,Naypyitaw,Member,Female,Food and beverages,14.87,2,1.487,31.227,2019-02-13,Credit Card,29.74,1.487,8.9,2019,2,13,Satisfied
563-36-9814,Alex,Yangon,Member,Male,Electronic accessories,76.82,1,3.841,80.661,2019-02-13,Ewallet,76.82,3.841,7.2,2019,2,13,Satisfied
109-86-4363,Cairo,Mandalay,Member,Female,Sports and travel,60.08,7,21.028,441.588,2019-02-14,Credit Card,420.56,21.028,4.5,2019,2,14,Not Satisfied
174-36-3675,Giza,Naypyitaw,Member,Male,Food and beverages,99.37,2,9.937,208.677,2019-02-14,Cash,198.74,9.937,5.2,2019,2,14,Not Satisfied
545-07-8534,Giza,Naypyitaw,Normal,Female,Health and beauty,58.32,2,5.832,122.472,2019-02-14,Ewallet,116.64,5.832,6.0,2019,2,14,Not Satisfied
235-46-8343,Giza,Naypyitaw,Member,Male,Food and beverages,27.66,10,13.83,290.43,2019-02-14,Credit Card,276.6,13.83,8.9,2019,2,14,Satisfied
150-89-8043,Alex,Yangon,Normal,Male,Sports and travel,44.65,3,6.6975,140.6475,2019-02-14,Cash,133.95,6.6975,6.2,2019,2,14,Not Satisfied
638-60-7125,Alex,Yangon,Member,Female,Electronic accessories,99.56,8,39.824,836.304,2019-02-14,Credit Card,796.48,39.824,5.2,2019,2,14,Not Satisfied
528-14-9470,Alex,Yangon,Member,Male,Health and beauty,91.3,1,4.565,95.865,2019-02-14,Ewallet,91.3,4.565,9.2,2019,2,14,Satisfied
853-23-2453,Cairo,Mandalay,Member,Female,Health and beauty,75.74,4,15.148,253.512,2019-02-14,Cash,302.96,15.148,7.6,2019,2,14,Satisfied
234-36-2483,Cairo,Mandalay,Normal,Male,Health and beauty,57.59,6,17.277,362.817,2019-02-15,Cash,345.54,17.277,5.1,2019,2,15,Not Satisfied
233-34-0817,Giza,Naypyitaw,Member,Female,Electronic accessories,98.84,1,4.942,103.782,2019-02-15,Cash,98.84,4.942,8.4,2019,2,15,Satisfied
136-08-6195,Alex,Yangon,Normal,Female,Home and lifestyle,69.96,8,27.984,587.664,2019-02-15,Credit Card,559.68,27.984,6.4,2019,2,15,Not Satisfied
246-11-3901,Giza,Naypyitaw,Normal,Female,Electronic accessories,32.8,10,16.4,344.4,2019-02-15,Cash,328.0,16.4,6.2,2019,2,15,Not Satisfied
860-79-0874,Giza,Naypyitaw,Member,Female,Fashion accessories,99.3,10,49.65,1042.65,2019-02-15,Credit Card,993.0,49.65,6.6,2019,2,15,Not Satisfied
873-95-4984,Cairo,Mandalay,Member,Female,Health and beauty,76.9,7,26.915,565.215,2019-02-15,Cash,538.3,26.915,7.7,2019,2,15,Satisfied
541-89-9860,Giza,Naypyitaw,Member,Female,Fashion accessories,80.48,3,12.072,253.512,2019-02-15,Cash,241.44,12.072,8.1,2019,2,15,Satisfied
372-94-8041,Alex,Yangon,Normal,Male,Health and beauty,15.26,6,4.578,96.138,2019-02-15,Ewallet,91.56,4.578,9.8,2019,2,15,Satisfied
321-49-7382,Cairo,Mandalay,Member,Male,Sports and travel,88.31,1,4.4155,92.7255,2019-02-15,Credit Card,88.31,4.4155,5.2,2019,2,15,Not Satisfied
710-46-4433,Cairo,Mandalay,Member,Female,Food and beverages,77.4,9,34.83,731.43,2019-02-15,Credit Card,696.6,34.83,4.5,2019,2,15,Not Satisfied
305-03-2383,Alex,Yangon,Normal,Female,Food and beverages,67.1,3,10.065,211.365,2019-02-15,Cash,201.3,10.065,7.5,2019,2,15,Satisfied
285-68-5083,Giza,Naypyitaw,Member,Female,Sports and travel,24.74,3,3.711,253.512,2019-02-15,Credit Card,74.22,3.711,10.0,2019,2,15,Satisfied
227-78-1148,Cairo,Mandalay,Member,Female,Fashion accessories,72.84,7,25.494,535.374,2019-02-15,Cash,509.88,25.494,8.4,2019,2,15,Satisfied
152-68-2907,Alex,Yangon,Normal,Male,Food and beverages,52.2,3,7.83,164.43,2019-02-15,Credit Card,156.6,7.83,9.5,2019,2,15,Satisfied
400-80-4065,Giza,Naypyitaw,Member,Male,Health and beauty,68.55,4,13.71,287.91,2019-02-15,Credit Card,274.2,13.71,9.2,2019,2,15,Satisfied
394-43-4238,Cairo,Mandalay,Member,Male,Home and lifestyle,17.77,5,4.4425,93.2925,2019-02-15,Credit Card,88.85,4.4425,5.4,2019,2,15,Not Satisfied
556-41-6224,Giza,Naypyitaw,Normal,Male,Health and beauty,33.64,8,13.456,282.576,2019-02-15,Credit Card,269.12,13.456,9.3,2019,2,15,Satisfied
497-36-0989,Alex,Yangon,Normal,Male,Fashion accessories,51.94,3,7.791,163.611,2019-02-15,Cash,155.82,7.791,7.9,2019,2,15,Satisfied
431-66-2305,Cairo,Mandalay,Normal,Female,Electronic accessories,88.25,9,39.7125,833.9625,2019-02-15,Credit Card,794.25,39.7125,7.6,2019,2,15,Satisfied
133-77-3154,Cairo,Mandalay,Member,Male,Fashion accessories,60.18,4,12.036,252.756,2019-02-16,Credit Card,240.72,12.036,9.4,2019,2,16,Satisfied
873-14-6353,Alex,Yangon,Member,Male,Food and beverages,24.82,7,8.687,182.427,2019-02-16,Credit Card,173.74,8.687,7.1,2019,2,16,Satisfied
273-84-2164,Giza,Naypyitaw,Member,Male,Electronic accessories,12.05,5,3.0125,63.2625,2019-02-16,Ewallet,60.25,3.0125,5.5,2019,2,16,Not Satisfied
598-06-7312,Cairo,Mandalay,Member,Male,Fashion accessories,91.35,1,4.5675,95.9175,2019-02-16,Cash,91.35,4.5675,6.8,2019,2,16,Not Satisfied
587-03-7455,Giza,Naypyitaw,Member,Female,Fashion accessories,97.79,7,34.2265,718.7565,2019-02-16,Ewallet,684.53,34.2265,4.9,2019,2,16,Not Satisfied
895-03-6665,Cairo,Mandalay,Normal,Female,Fashion accessories,36.51,9,16.4295,345.0195,2019-02-16,Cash,328.59,16.4295,4.2,2019,2,16,Not Satisfied
408-66-6712,Giza,Naypyitaw,Member,Female,Health and beauty,47.71,6,14.313,300.573,2019-02-16,Ewallet,286.26,14.313,4.4,2019,2,16,Not Satisfied
241-72-9525,Cairo,Mandalay,Normal,Female,Sports and travel,51.91,10,25.955,545.055,2019-02-16,Cash,519.1,25.955,8.2,2019,2,16,Satisfied
590-83-4591,Cairo,Mandalay,Member,Female,Electronic accessories,87.45,6,26.235,550.935,2019-02-17,Credit Card,524.7,26.235,8.8,2019,2,17,Satisfied
827-77-7633,Alex,Yangon,Normal,Male,Sports and travel,98.09,9,44.1405,926.9505,2019-02-17,Cash,882.81,44.1405,9.3,2019,2,17,Satisfied
636-48-8204,Alex,Yangon,Member,Female,Electronic accessories,34.56,5,8.64,181.44,2019-02-17,Ewallet,172.8,8.64,9.9,2019,2,17,Satisfied
634-97-8956,Alex,Yangon,Normal,Male,Food and beverages,32.9,3,4.935,103.635,2019-02-17,Credit Card,98.7,4.935,9.1,2019,2,17,Satisfied
788-21-5741,Alex,Yangon,Normal,Male,Fashion accessories,45.38,3,6.807,142.947,2019-02-17,Credit Card,136.14,6.807,7.2,2019,2,17,Satisfied
420-11-4919,Giza,Naypyitaw,Member,Female,Food and beverages,71.39,5,17.8475,374.7975,2019-02-17,Credit Card,356.95,17.8475,5.5,2019,2,17,Not Satisfied
389-25-3394,Giza,Naypyitaw,Normal,Male,Electronic accessories,11.81,5,2.9525,62.0025,2019-02-17,Cash,59.05,2.9525,9.4,2019,2,17,Satisfied
803-17-8013,Alex,Yangon,Member,Female,Home and lifestyle,88.79,8,35.516,745.836,2019-02-17,Cash,710.32,35.516,4.1,2019,2,17,Not Satisfied
612-36-5536,Alex,Yangon,Member,Male,Food and beverages,80.96,8,32.384,680.064,2019-02-17,Credit Card,647.68,32.384,7.4,2019,2,17,Satisfied
785-96-0615,Cairo,Mandalay,Member,Female,Electronic accessories,54.795,8,14.296,300.216,2019-02-17,Ewallet,285.92,14.296,4.9,2019,2,17,Not Satisfied
201-63-8275,Giza,Naypyitaw,Member,Female,Sports and travel,54.795,7,23.7965,499.7265,2019-02-17,Ewallet,475.93,23.7965,5.7,2019,2,17,Not Satisfied
131-70-8179,Alex,Yangon,Member,Female,Health and beauty,92.09,3,13.8135,290.0835,2019-02-17,Cash,276.27,13.8135,4.2,2019,2,17,Not Satisfied
123-35-4896,Giza,Naypyitaw,Normal,Female,Sports and travel,46.66,9,20.997,440.937,2019-02-17,Ewallet,419.94,20.997,5.3,2019,2,17,Not Satisfied
764-44-8999,Cairo,Mandalay,Normal,Female,Health and beauty,14.76,2,1.476,30.996,2019-02-18,Ewallet,29.52,1.476,4.3,2019,2,18,Not Satisfied
652-49-6720,Giza,Naypyitaw,Member,Female,Electronic accessories,60.95,1,3.0475,63.9975,2019-02-18,Ewallet,60.95,3.0475,5.9,2019,2,18,Not Satisfied
849-09-3807,Alex,Yangon,Member,Female,Fashion accessories,88.34,7,30.919,649.299,2019-02-18,Cash,618.38,30.919,6.6,2019,2,18,Not Satisfied
787-15-1757,Giza,Naypyitaw,Member,Male,Health and beauty,44.07,4,8.814,185.094,2019-02-18,Ewallet,176.28,8.814,8.4,2019,2,18,Satisfied
278-97-7759,Alex,Yangon,Member,Female,Electronic accessories,62.48,1,3.124,65.604,2019-02-18,Cash,62.48,3.124,4.7,2019,2,18,Not Satisfied
354-39-5160,Alex,Yangon,Member,Female,Home and lifestyle,34.42,6,10.326,216.846,2019-02-18,Cash,206.52,10.326,9.8,2019,2,18,Satisfied
597-78-7908,Giza,Naypyitaw,Normal,Female,Fashion accessories,90.22,3,13.533,284.193,2019-02-18,Cash,270.66,13.533,6.2,2019,2,18,Not Satisfied
629-42-4133,Giza,Naypyitaw,Normal,Male,Health and beauty,21.8,8,8.72,183.12,2019-02-19,Cash,174.4,8.72,8.3,2019,2,19,Satisfied
886-77-9084,Giza,Naypyitaw,Normal,Male,Electronic accessories,71.89,8,28.756,603.876,2019-02-19,Ewallet,575.12,28.756,5.5,2019,2,19,Not Satisfied
384-59-6655,Alex,Yangon,Member,Female,Food and beverages,98.66,9,44.397,932.337,2019-02-19,Cash,887.94,44.397,8.4,2019,2,19,Satisfied
183-21-3799,Giza,Naypyitaw,Normal,Female,Electronic accessories,77.63,9,34.9335,733.6035,2019-02-19,Ewallet,698.67,34.9335,7.2,2019,2,19,Satisfied
409-33-9708,Alex,Yangon,Normal,Female,Fashion accessories,98.48,2,9.848,206.808,2019-02-19,Ewallet,196.96,9.848,9.2,2019,2,19,Satisfied
868-06-0466,Alex,Yangon,Member,Male,Electronic accessories,69.58,9,31.311,657.531,2019-02-19,Credit Card,626.22,31.311,7.8,2019,2,19,Satisfied
449-16-6770,Alex,Yangon,Normal,Male,Health and beauty,50.79,5,12.6975,266.6475,2019-02-19,Credit Card,253.95,12.6975,5.3,2019,2,19,Not Satisfied
752-23-3760,Cairo,Mandalay,Member,Female,Sports and travel,64.08,7,22.428,470.988,2019-02-19,Credit Card,448.56,22.428,7.3,2019,2,19,Satisfied
272-27-9238,Giza,Naypyitaw,Normal,Female,Food and beverages,41.24,4,8.248,173.208,2019-02-19,Cash,164.96,8.248,7.1,2019,2,19,Satisfied
546-80-2899,Alex,Yangon,Member,Male,Home and lifestyle,37.69,2,3.769,79.149,2019-02-20,Ewallet,75.38,3.769,9.5,2019,2,20,Satisfied
311-13-6971,Cairo,Mandalay,Member,Male,Sports and travel,31.99,10,15.995,335.895,2019-02-20,Credit Card,319.9,15.995,9.9,2019,2,20,Satisfied
548-46-9322,Cairo,Mandalay,Normal,Male,Food and beverages,39.9,10,19.95,418.95,2019-02-20,Credit Card,399.0,19.95,5.9,2019,2,20,Not Satisfied
458-61-0011,Cairo,Mandalay,Normal,Male,Food and beverages,60.3,4,12.06,253.26,2019-02-20,Cash,241.2,12.06,5.8,2019,2,20,Not Satisfied
498-41-1961,Cairo,Mandalay,Normal,Male,Health and beauty,66.68,5,16.67,350.07,2019-02-20,Cash,333.4,16.67,7.6,2019,2,20,Satisfied
779-42-2410,Cairo,Mandalay,Member,Male,Food and beverages,57.74,3,8.661,181.881,2019-02-20,Ewallet,173.22,8.661,7.7,2019,2,20,Satisfied
725-56-0833,Alex,Yangon,Normal,Female,Health and beauty,32.32,10,16.16,339.36,2019-02-20,Credit Card,323.2,16.16,10.0,2019,2,20,Satisfied
782-95-9291,Alex,Yangon,Member,Male,Food and beverages,92.29,5,23.0725,484.5225,2019-02-20,Credit Card,461.45,23.0725,9.0,2019,2,20,Satisfied
848-95-6252,Giza,Naypyitaw,Member,Female,Home and lifestyle,86.27,1,4.3135,90.5835,2019-02-20,Ewallet,86.27,4.3135,7.0,2019,2,20,Satisfied
389-70-2397,Giza,Naypyitaw,Normal,Female,Health and beauty,83.66,5,20.915,439.215,2019-02-21,Cash,418.3,20.915,7.2,2019,2,21,Satisfied
279-62-1445,Giza,Naypyitaw,Member,Female,Fashion accessories,12.54,1,0.627,13.167,2019-02-21,Cash,12.54,0.627,8.2,2019,2,21,Satisfied
269-04-5750,Cairo,Mandalay,Member,Male,Fashion accessories,73.82,4,14.764,310.044,2019-02-21,Cash,295.28,14.764,6.7,2019,2,21,Not Satisfied
319-74-2561,Alex,Yangon,Member,Female,Electronic accessories,94.64,3,14.196,298.116,2019-02-21,Cash,283.92,14.196,5.5,2019,2,21,Not Satisfied
714-02-3114,Giza,Naypyitaw,Normal,Female,Sports and travel,98.8,2,9.88,207.48,2019-02-21,Cash,197.6,9.88,7.7,2019,2,21,Satisfied
503-21-4385,Cairo,Mandalay,Member,Male,Health and beauty,39.91,3,5.9865,125.7165,2019-02-21,Ewallet,119.73,5.9865,9.3,2019,2,21,Satisfied
864-24-7918,Alex,Yangon,Member,Female,Sports and travel,24.49,10,12.245,257.145,2019-02-22,Cash,244.9,12.245,8.1,2019,2,22,Satisfied
831-64-0259,Cairo,Mandalay,Normal,Female,Fashion accessories,39.75,5,9.9375,208.6875,2019-02-22,Ewallet,198.75,9.9375,9.6,2019,2,22,Satisfied
777-67-2495,Cairo,Mandalay,Normal,Male,Home and lifestyle,68.97,3,10.3455,217.2555,2019-02-22,Ewallet,206.91,10.3455,8.7,2019,2,22,Satisfied
838-02-1821,Giza,Naypyitaw,Member,Female,Home and lifestyle,12.73,2,1.273,26.733,2019-02-22,Credit Card,25.46,1.273,5.2,2019,2,22,Not Satisfied
347-56-2442,Alex,Yangon,Normal,Male,Home and lifestyle,65.82,1,3.291,69.111,2019-02-22,Cash,65.82,3.291,4.1,2019,2,22,Not Satisfied
807-14-7833,Alex,Yangon,Member,Female,Electronic accessories,54.795,10,8.71,182.91,2019-02-22,Ewallet,174.2,8.71,7.0,2019,2,22,Satisfied
582-52-8065,Cairo,Mandalay,Normal,Female,Fashion accessories,54.31,9,24.4395,513.2295,2019-02-22,Cash,488.79,24.4395,8.9,2019,2,22,Satisfied
488-25-4221,Giza,Naypyitaw,Member,Female,Food and beverages,30.41,1,1.5205,31.9305,2019-02-22,Credit Card,30.41,1.5205,8.4,2019,2,22,Satisfied
837-55-7229,Cairo,Mandalay,Normal,Female,Fashion accessories,47.44,1,2.372,49.812,2019-02-22,Credit Card,47.44,2.372,6.8,2019,2,22,Not Satisfied
690-01-6631,Cairo,Mandalay,Normal,Male,Fashion accessories,17.49,10,8.745,183.645,2019-02-22,Ewallet,174.9,8.745,6.6,2019,2,22,Not Satisfied
743-88-1662,Giza,Naypyitaw,Normal,Male,Sports and travel,95.49,7,33.4215,701.8515,2019-02-22,Ewallet,668.43,33.4215,8.7,2019,2,22,Satisfied
190-14-3147,Cairo,Mandalay,Normal,Female,Health and beauty,17.97,4,3.594,75.474,2019-02-23,Ewallet,71.88,3.594,6.4,2019,2,23,Not Satisfied
503-07-0930,Giza,Naypyitaw,Member,Male,Sports and travel,58.39,7,20.4365,429.1665,2019-02-23,Credit Card,408.73,20.4365,8.2,2019,2,23,Satisfied
831-81-6575,Cairo,Mandalay,Member,Female,Electronic accessories,75.59,9,34.0155,714.3255,2019-02-23,Cash,680.31,34.0155,8.0,2019,2,23,Satisfied
695-09-5146,Cairo,Mandalay,Member,Female,Food and beverages,98.79,3,14.8185,311.1885,2019-02-23,Ewallet,296.37,14.8185,6.4,2019,2,23,Not Satisfied
787-56-0757,Giza,Naypyitaw,Member,Female,Food and beverages,80.36,4,16.072,337.512,2019-02-23,Credit Card,321.44,16.072,8.3,2019,2,23,Satisfied
729-46-7422,Giza,Naypyitaw,Normal,Male,Food and beverages,35.89,1,1.7945,37.6845,2019-02-23,Credit Card,35.89,1.7945,7.9,2019,2,23,Satisfied
274-05-5470,Alex,Yangon,Member,Female,Food and beverages,73.47,4,14.694,308.574,2019-02-23,Cash,293.88,14.694,6.0,2019,2,23,Not Satisfied
396-90-2219,Cairo,Mandalay,Normal,Female,Electronic accessories,14.96,8,5.984,125.664,2019-02-23,Cash,119.68,5.984,8.6,2019,2,23,Satisfied
803-83-5989,Giza,Naypyitaw,Member,Female,Home and lifestyle,55.73,6,16.719,253.512,2019-02-24,Ewallet,334.38,16.719,7.0,2019,2,24,Satisfied
692-27-8933,Cairo,Mandalay,Normal,Female,Sports and travel,57.95,6,17.385,365.085,2019-02-24,Cash,347.7,17.385,5.2,2019,2,24,Not Satisfied
516-77-6464,Giza,Naypyitaw,Member,Female,Health and beauty,10.16,5,2.54,53.34,2019-02-24,Ewallet,50.8,2.54,4.1,2019,2,24,Not Satisfied
242-11-3142,Cairo,Mandalay,Member,Male,Fashion accessories,83.77,2,8.377,175.917,2019-02-24,Cash,167.54,8.377,4.6,2019,2,24,Not Satisfied
740-11-5257,Giza,Naypyitaw,Normal,Male,Electronic accessories,24.74,10,12.37,259.77,2019-02-24,Cash,247.4,12.37,7.1,2019,2,24,Satisfied
380-60-5336,Alex,Yangon,Normal,Female,Electronic accessories,40.26,10,20.13,422.73,2019-02-24,Credit Card,402.6,20.13,5.0,2019,2,24,Not Satisfied
186-43-8965,Alex,Yangon,Member,Female,Home and lifestyle,47.68,2,4.768,100.128,2019-02-24,Credit Card,95.36,4.768,4.1,2019,2,24,Not Satisfied
365-16-4334,Cairo,Mandalay,Normal,Female,Food and beverages,26.43,8,10.572,222.012,2019-02-24,Ewallet,211.44,10.572,8.9,2019,2,24,Satisfied
505-02-0892,Cairo,Mandalay,Member,Male,Health and beauty,42.57,8,17.028,357.588,2019-02-25,Ewallet,340.56,17.028,5.6,2019,2,25,Not Satisfied
308-81-0538,Alex,Yangon,Normal,Female,Fashion accessories,73.05,4,14.61,306.81,2019-02-25,Credit Card,292.2,14.61,4.9,2019,2,25,Not Satisfied
511-54-3087,Cairo,Mandalay,Normal,Male,Sports and travel,88.45,1,4.4225,92.8725,2019-02-25,Credit Card,88.45,4.4225,9.5,2019,2,25,Satisfied
834-83-1826,Cairo,Mandalay,Member,Female,Home and lifestyle,82.04,5,20.51,430.71,2019-02-25,Credit Card,410.2,20.51,7.6,2019,2,25,Satisfied
719-89-8991,Alex,Yangon,Member,Female,Sports and travel,91.41,5,22.8525,479.9025,2019-02-25,Ewallet,457.05,22.8525,7.1,2019,2,25,Satisfied
636-17-0325,Cairo,Mandalay,Normal,Male,Health and beauty,62.57,4,12.514,262.794,2019-02-25,Cash,250.28,12.514,9.5,2019,2,25,Satisfied
866-70-2814,Cairo,Mandalay,Normal,Female,Electronic accessories,52.79,10,26.395,554.295,2019-02-25,Ewallet,527.9,26.395,10.0,2019,2,25,Satisfied
502-05-1910,Alex,Yangon,Normal,Male,Health and beauty,65.18,3,9.777,205.317,2019-02-25,Credit Card,195.54,9.777,6.3,2019,2,25,Not Satisfied
459-45-2396,Alex,Yangon,Member,Female,Food and beverages,99.6,3,14.94,313.74,2019-02-25,Cash,298.8,14.94,5.8,2019,2,25,Not Satisfied
574-80-1489,Cairo,Mandalay,Member,Female,Food and beverages,62.85,4,12.57,263.97,2019-02-25,Ewallet,251.4,12.57,8.7,2019,2,25,Satisfied
871-79-8483,Cairo,Mandalay,Member,Female,Fashion accessories,94.13,5,23.5325,494.1825,2019-02-25,Credit Card,470.65,23.5325,4.8,2019,2,25,Not Satisfied
275-28-0149,Alex,Yangon,Normal,Male,Sports and travel,63.69,1,3.1845,66.8745,2019-02-25,Cash,63.69,3.1845,6.0,2019,2,25,Not Satisfied
300-71-4605,Giza,Naypyitaw,Member,Female,Electronic accessories,86.04,5,21.51,451.71,2019-02-25,Ewallet,430.2,21.51,4.8,2019,2,25,Not Satisfied
608-05-3804,Cairo,Mandalay,Member,Male,Electronic accessories,39.75,1,1.9875,41.7375,2019-02-25,Cash,39.75,1.9875,6.1,2019,2,25,Not Satisfied
735-06-4124,Giza,Naypyitaw,Normal,Male,Food and beverages,48.61,1,2.4305,51.0405,2019-02-25,Cash,48.61,2.4305,4.4,2019,2,25,Not Satisfied
707-32-7409,Cairo,Mandalay,Member,Female,Sports and travel,54.795,4,19.108,401.268,2019-02-26,Ewallet,382.16,19.108,4.5,2019,2,26,Not Satisfied
154-74-7179,Cairo,Mandalay,Normal,Male,Sports and travel,54.45,1,2.7225,57.1725,2019-02-26,Ewallet,54.45,2.7225,7.9,2019,2,26,Satisfied
702-72-0487,Alex,Yangon,Normal,Female,Electronic accessories,46.61,2,4.661,97.881,2019-02-26,Credit Card,93.22,4.661,6.6,2019,2,26,Not Satisfied
649-11-3678,Giza,Naypyitaw,Normal,Female,Food and beverages,22.93,9,10.3185,216.6885,2019-02-26,Cash,206.37,10.3185,5.5,2019,2,26,Not Satisfied
437-53-3084,Cairo,Mandalay,Normal,Male,Fashion accessories,99.89,2,9.989,209.769,2019-02-26,Ewallet,199.78,9.989,7.1,2019,2,26,Satisfied
491-38-3499,Alex,Yangon,Member,Male,Fashion accessories,55.45,1,2.7725,58.2225,2019-02-26,Credit Card,55.45,2.7725,4.9,2019,2,26,Not Satisfied
518-71-6847,Cairo,Mandalay,Member,Male,Food and beverages,26.6,6,7.98,167.58,2019-02-26,Ewallet,159.6,7.98,4.9,2019,2,26,Not Satisfied
477-24-6490,Cairo,Mandalay,Normal,Female,Health and beauty,99.71,6,29.913,628.173,2019-02-26,Ewallet,598.26,29.913,7.9,2019,2,26,Satisfied
466-61-5506,Cairo,Mandalay,Member,Female,Electronic accessories,90.7,6,27.21,571.41,2019-02-26,Cash,544.2,27.21,5.3,2019,2,26,Not Satisfied
250-17-5703,Alex,Yangon,Member,Male,Food and beverages,54.795,10,9.425,197.925,2019-02-27,Ewallet,188.5,9.425,5.6,2019,2,27,Not Satisfied
191-29-0321,Cairo,Mandalay,Member,Female,Fashion accessories,19.77,10,9.885,207.585,2019-02-27,Credit Card,197.7,9.885,5.0,2019,2,27,Not Satisfied
263-12-5321,Alex,Yangon,Member,Male,Electronic accessories,92.6,7,32.41,680.61,2019-02-27,Credit Card,648.2,32.41,9.3,2019,2,27,Satisfied
318-68-5053,Cairo,Mandalay,Member,Female,Health and beauty,76.99,6,23.097,485.037,2019-02-27,Cash,461.94,23.097,6.1,2019,2,27,Not Satisfied
759-98-4285,Giza,Naypyitaw,Member,Female,Health and beauty,54.795,7,30.0545,631.1445,2019-02-27,Credit Card,601.09,30.0545,8.0,2019,2,27,Satisfied
105-10-6182,Alex,Yangon,Member,Male,Fashion accessories,21.48,2,2.148,45.108,2019-02-27,Ewallet,42.96,2.148,6.6,2019,2,27,Not Satisfied
665-63-9737,Cairo,Mandalay,Normal,Male,Fashion accessories,52.42,3,7.863,165.123,2019-02-27,Ewallet,157.26,7.863,7.5,2019,2,27,Satisfied
370-41-7321,Cairo,Mandalay,Member,Female,Health and beauty,56.69,9,25.5105,535.7205,2019-02-27,Credit Card,510.21,25.5105,8.4,2019,2,27,Satisfied
135-84-8019,Alex,Yangon,Normal,Female,Fashion accessories,77.93,9,35.0685,736.4385,2019-02-27,Ewallet,701.37,35.0685,7.6,2019,2,27,Satisfied
243-55-8457,Alex,Yangon,Normal,Female,Food and beverages,74.44,10,37.22,781.62,2019-02-27,Ewallet,744.4,37.22,5.1,2019,2,27,Not Satisfied
400-45-1220,Cairo,Mandalay,Normal,Female,Health and beauty,13.5,10,6.75,141.75,2019-02-27,Credit Card,135.0,6.75,4.8,2019,2,27,Not Satisfied
741-73-3559,Cairo,Mandalay,Normal,Male,Sports and travel,67.27,5,16.8175,353.1675,2019-02-27,Cash,336.35,16.8175,6.9,2019,2,27,Not Satisfied
605-72-4132,Giza,Naypyitaw,Normal,Female,Food and beverages,94.47,8,37.788,793.548,2019-02-27,Cash,755.76,37.788,9.1,2019,2,27,Satisfied
250-81-7186,Giza,Naypyitaw,Normal,Female,Electronic accessories,99.69,1,4.9845,104.6745,2019-02-27,Credit Card,99.69,4.9845,8.0,2019,2,27,Satisfied
142-72-4741,Giza,Naypyitaw,Member,Male,Fashion accessories,93.2,2,9.32,195.72,2019-02-28,Credit Card,186.4,9.32,6.0,2019,2,28,Not Satisfied
786-94-2700,Alex,Yangon,Member,Male,Food and beverages,80.62,6,24.186,507.906,2019-02-28,Cash,483.72,24.186,9.1,2019,2,28,Satisfied
635-28-5728,Alex,Yangon,Normal,Male,Health and beauty,56.0,3,8.4,176.4,2019-02-28,Ewallet,168.0,8.4,4.8,2019,2,28,Not Satisfied
291-59-1384,Cairo,Mandalay,Normal,Male,Electronic accessories,60.3,1,3.015,63.315,2019-02-28,Cash,60.3,3.015,6.0,2019,2,28,Not Satisfied
709-58-4068,Cairo,Mandalay,Normal,Female,Fashion accessories,41.09,10,20.545,431.445,2019-02-28,Cash,410.9,20.545,7.3,2019,2,28,Satisfied
399-46-5918,Giza,Naypyitaw,Member,Female,Electronic accessories,85.98,8,34.392,253.512,2019-02-28,Cash,687.84,34.392,8.2,2019,2,28,Satisfied
453-63-6187,Cairo,Mandalay,Normal,Male,Electronic accessories,27.5,3,4.125,86.625,2019-03-01,Ewallet,82.5,4.125,6.5,2019,3,1,Not Satisfied
207-73-1363,Cairo,Mandalay,Normal,Male,Health and beauty,69.51,2,6.951,145.971,2019-03-01,Ewallet,139.02,6.951,8.1,2019,3,1,Satisfied
247-11-2470,Alex,Yangon,Member,Female,Fashion accessories,22.32,4,4.464,93.744,2019-03-01,Credit Card,89.28,4.464,4.4,2019,3,1,Not Satisfied
238-45-6950,Cairo,Mandalay,Member,Male,Food and beverages,53.72,1,2.686,56.406,2019-03-01,Ewallet,53.72,2.686,6.4,2019,3,1,Not Satisfied
153-58-4872,Giza,Naypyitaw,Member,Female,Food and beverages,74.89,4,14.978,314.538,2019-03-01,Ewallet,299.56,14.978,4.2,2019,3,1,Not Satisfied
220-28-1851,Alex,Yangon,Normal,Male,Home and lifestyle,34.73,2,3.473,72.933,2019-03-01,Ewallet,69.46,3.473,9.7,2019,3,1,Satisfied
339-96-8318,Cairo,Mandalay,Member,Male,Fashion accessories,81.31,7,28.4585,597.6285,2019-03-01,Ewallet,569.17,28.4585,6.3,2019,3,1,Not Satisfied
189-98-2939,Giza,Naypyitaw,Member,Female,Fashion accessories,78.55,9,35.3475,253.512,2019-03-01,Cash,706.95,35.3475,7.2,2019,3,1,Satisfied
